Change history report
"October 1, 2025 - January 31, 2026"
Date & time,User,Campaign,Ad group,Changes
"Dec 22, 2025, 6:47:41 AM",webmaster@clix.co,Metal Fabrication | PMAX,,"39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 9570553204
39 assets in asset group ""Asset Group 2"" created
  Field type is Long headline
  Asset ID is 318090044946
39 assets in asset group ""Asset Group 2"" created
  Field type is Long headline
  Asset ID is 64429900357
39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 317961180581
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044925
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044904
39 assets in asset group ""Asset Group 2"" created
  Field type is Description
  Asset ID is 318090044940
39 assets in asset group ""Asset Group 2"" created
  Field type is Description
  Asset ID is 318090044934
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 318043599538
39 assets in asset group ""Asset Group 2"" created
  Field type is Description
  Asset ID is 318090044931
39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 318089397369
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 318089244387
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044916
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044913
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044907
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 318089396742
39 assets in asset group ""Asset Group 2"" created
  Field type is Portrait marketing image
  Asset ID is 318089352954
39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 610842277
39 assets in asset group ""Asset Group 2"" created
  Field type is Long headline
  Asset ID is 318090044943
39 assets in asset group ""Asset Group 2"" created
  Field type is Description
  Asset ID is 318090044928
39 assets in asset group ""Asset Group 2"" created
  Field type is Portrait marketing image
  Asset ID is 318089352639
39 assets in asset group ""Asset Group 2"" created
  Field type is Youtube video
  Asset ID is 317961349235
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 610842280
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044919
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 148739692391
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 303769258204
39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 317961236360
Asset group created
  Asset group name is Asset Group 2
  Status is enabled
  Landing page set to ""https://mathmec.com/our-services/custom-metal-fabrication/""
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 303769220935
8 asset group hint(s) added
  Parameters is ""structural steel fabrication""
  Type is ""Search theme""
  Criterion ID is 2226583553987
  Parameters is ""custom metal fabrication""
  Type is ""Search theme""
  Criterion ID is 2227897999627
  Parameters is ""moment frame fabrication""
  Type is ""Search theme""
  Criterion ID is 2511534854047
  Parameters is ""Metal fabrication company""
  Type is ""Search theme""
  Criterion ID is 2398436491400
  Parameters is ""Millwright labor""
  Type is ""Search theme""
  Criterion ID is 2511534853887
  Parameters is ""custom steel fabrication""
  Type is ""Search theme""
  Criterion ID is 2272307446500
  Parameters is ""metal fabrication""
  Type is ""Search theme""
  Criterion ID is 2207815177901
  Parameters is ""metal fabrication services""
  Type is ""Search theme""
  Criterion ID is 2274438529806
39 assets in asset group ""Asset Group 2"" created
  Field type is Landscape marketing image
  Asset ID is 317961201005
1 asset group hint(s) added
  Parameters is ""334041890""
  Type is ""Audience persona""
  Criterion ID is 2457758595303
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 9570553207
39 assets in asset group ""Asset Group 2"" created
  Field type is Portrait marketing image
  Asset ID is 318043599529
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044901
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044922
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 277860119963
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 268673112608
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 318090044910
39 assets in asset group ""Asset Group 2"" created
  Field type is Headline
  Asset ID is 304237799943
39 assets in asset group ""Asset Group 2"" created
  Field type is Square marketing image
  Asset ID is 318043452118
39 assets in asset group ""Asset Group 2"" created
  Field type is Description
  Asset ID is 318090044937"
"Dec 22, 2025, 4:38:19 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Dec 22, 2025, 4:38:16 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Dec 21, 2025, 4:34:08 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Dec 21, 2025, 4:34:05 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Dec 20, 2025, 4:34:08 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Dec 20, 2025, 4:34:05 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Dec 19, 2025, 10:06:16 AM",ppcmanager2017@gmail.com,Metal Fabrication | PMAX,,"Campaign changed
  Tracking template is ""{lpurl}?loc={loc_physical_ms}&utm_term={keyword}&utm_campaign=Metal+Fabrication+%7C+PMAX&utm_source=adwords&utm_medium=ppc&hsa_acc=7062646436&hsa_cam=23382285599&hsa_grp={adgroupid}&hsa_ad={creative}&hsa_src={network}&hsa_tgt={targetid}&hsa_kw={keyword}&hsa_mt={matchtype}&hsa_net=adwords&hsa_ver=3"""
"Dec 19, 2025, 8:44:01 AM",webmaster@clix.co,Metal Fabrication | PMAX,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 318090044952
Budget set to ""Metal Fabrication | PMAX""
  
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 318090044961
Campaign asset created
  Status is Enabled
  Extension type is Call
  Item id is 48932764803
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 318090044958
Campaign asset created
  Status is Enabled
  Extension type is Logo
  Item id is 610841314
Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 304237799943
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 318090044949
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 318090044955
Account-default goals used
  
Campaign created
  Bid strategy type is ""Maximize conversions""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in, searching for, or viewing pages about my targeted location""
  Contains EU political advertising is false
  Final URL expansion is On: Send traffic to the most relevant URLs on your site
  End time is ""No end date""
  Start time is Dec 19, 2025, 8:43:59 AM PST
  Status is active
  Brand guidelines support is enabled
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted into ""Display Network""
  Campaign ""Metal Fabrication | PMAX"" created
1 language added
  English
1 geo target added
  San Francisco Bay Area, California, United States
1 city added
  Seattle, Washington, United States
2 metros added
  Denver CO, Colorado, United States
  Portland OR, United States
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV
5 ad schedules added
  Monday 05:00 AM to 09:00 PM
  Tuesday 05:00 AM to 09:00 PM
  Wednesday 05:00 AM to 09:00 PM
  Thursday 05:00 AM to 09:00 PM
  Friday 05:00 AM to 09:00 PM
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 318089397369
39 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 318089352639
39 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 318090044937
39 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 318090044946
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 317961236360
39 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 318090044934
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 304237799943
8 asset group hint(s) added
  Parameters is ""structural steel fabrication""
  Type is ""Search theme""
  Criterion ID is 2226583553987
  Parameters is ""custom metal fabrication""
  Type is ""Search theme""
  Criterion ID is 2227897999627
  Parameters is ""moment frame fabrication""
  Type is ""Search theme""
  Criterion ID is 2511534854047
  Parameters is ""Metal fabrication company""
  Type is ""Search theme""
  Criterion ID is 2398436491400
  Parameters is ""Millwright labor""
  Type is ""Search theme""
  Criterion ID is 2511534853887
  Parameters is ""custom steel fabrication""
  Type is ""Search theme""
  Criterion ID is 2272307446500
  Parameters is ""metal fabrication""
  Type is ""Search theme""
  Criterion ID is 2207815177901
  Parameters is ""metal fabrication services""
  Type is ""Search theme""
  Criterion ID is 2274438529806
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044901
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 303769258204
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044919
39 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 318090044931
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 148739692391
Asset group created
  Asset group name is Asset Group 1
  Status is enabled
  Landing page set to ""https://mathmec.com/our-services/custom-metal-fabrication/""
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 317961180581
39 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 318043599529
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 317961201005
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 610842280
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 9570553204
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 303769220935
1 asset group hint(s) added
  Parameters is ""333417687""
  Type is ""Audience persona""
  Criterion ID is 2511534639287
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044913
39 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 318090044940
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 318089244387
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 277860119963
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044916
39 assets in asset group ""Asset Group 1"" created
  Field type is Youtube video
  Asset ID is 317961349235
39 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 64429900357
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044907
39 assets in asset group ""Asset Group 1"" created
  Field type is Description
  Asset ID is 318090044928
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 9570553207
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 318043452118
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044925
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 268673112608
39 assets in asset group ""Asset Group 1"" created
  Field type is Portrait marketing image
  Asset ID is 318089352954
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 318089396742
39 assets in asset group ""Asset Group 1"" created
  Field type is Long headline
  Asset ID is 318090044943
39 assets in asset group ""Asset Group 1"" created
  Field type is Landscape marketing image
  Asset ID is 610842277
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044904
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044922
39 assets in asset group ""Asset Group 1"" created
  Field type is Square marketing image
  Asset ID is 318043599538
39 assets in asset group ""Asset Group 1"" created
  Field type is Headline
  Asset ID is 318090044910"
"Dec 19, 2025, 8:41:01 AM",webmaster@clix.co,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Metal Fabrication | PMAX: Budget amount is $25.00
  Budget ""Metal Fabrication | PMAX"" created"
"Dec 19, 2025, 8:40:17 AM",webmaster@clix.co,,,"Asset created
  Final URL is ""https://mathmec.com/our-services/crane-services/""
  Link text is ""Crane Services""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/industrial-pipe-and-plumbing/""
  Link text is ""Industrial Pipe""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/material-handling-systems-solutions/""
  Link text is ""Material Handling Systems""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/""
  Link text is ""Our Services""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/fall-protection-systems/""
  Link text is ""Fall Protection Systems""
  Status is ""Enabled"""
"Dec 19, 2025, 8:01:05 AM",webmaster@clix.co,,,"Asset created
  Final URL is ""https://mathmec.com/our-services/industrial-pipe-and-plumbing/""
  Link text is ""Industrial Pipe""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/material-handling-systems-solutions/""
  Link text is ""Material Handling Systems""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/fall-protection-systems/""
  Link text is ""Fall Protection Systems""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/""
  Link text is ""Our Services""
  Status is ""Enabled""
Asset created
  Final URL is ""https://mathmec.com/our-services/crane-services/""
  Link text is ""Crane Services""
  Status is ""Enabled"""
"Dec 19, 2025, 7:26:03 AM",webmaster@clix.co,Industrial Piping | All Geos,,"1 campaign paused
  Status changed from active to paused"
"Dec 19, 2025, 4:34:06 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Dec 19, 2025, 4:34:03 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Dec 18, 2025, 6:20:04 PM",webmaster@clix.co,Fall Protection | All Geos,Anchor,"1 responsive search ad changed
  Final URL changed from ""https://mathmec.com/our-services/industrial-pipe-and-plumbing/"" to ""https://mathmec.com/our-services/fall-protection-systems/"""
